"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2","cpuetotalN","sl","septh","res"
140,"T5",1,0,0.00600844844563128,0.00310721612533402,3,26.75,1,1,166.432317602241,0,166.432317602241,1,1,"FV2 vs RVK",16.6432317602241,1.33126076700639,-1.2444370780294,4.27443289069072
95,"T6",2,4,0.00683398800211776,0.00270922135764222,3,24.3,1,1,292.654888972621,1476.43897340346,1769.09386237608,0.165426433948256,1,"FV2 vs RVK",176.909386237608,-1.02721698201836,-1.5704522682423,-3.38260808977059
100,"T6",1,0,0.00683398800211776,0.00270922135764222,3,24.3,1,1,146.327444486311,0,146.327444486311,1,1,"FV2 vs RVK",14.6327444486311,-0.765163898793391,-1.5704522682423,5.69938441720863
110,"T6",1,0,0.00683398800211776,0.00270922135764222,3,24.3,1,1,146.327444486311,0,146.327444486311,1,1,"FV2 vs RVK",14.6327444486311,-0.241057732343447,-1.5704522682423,4.91267902442775
115,"T6",0,1,0.00683398800211776,0.00270922135764222,3,24.3,1,1,0,369.109743350864,369.109743350864,0,1,"FV2 vs RVK",36.9109743350864,0.0209953508815257,-1.5704522682423,-6.99780497002583
120,"T6",2,0,0.00683398800211776,0.00270922135764222,3,24.3,1,1,292.654888972621,0,292.654888972621,1,1,"FV2 vs RVK",29.2654888972621,0.283048434106498,-1.5704522682423,6.15663311786373
125,"T6",2,3,0.00683398800211776,0.00270922135764222,3,24.3,1,1,292.654888972621,1107.32923005259,1399.98411902521,0.209041577683318,1,"FV2 vs RVK",139.998411902521,0.54510151733147,-1.5704522682423,-8.32086078256952
130,"T6",5,0,0.00683398800211776,0.00270922135764222,3,24.3,1,1,731.637222431553,0,731.637222431553,1,1,"FV2 vs RVK",73.1637222431553,0.807154600556442,-1.5704522682423,9.04676574073474
135,"T6",3,0,0.00683398800211776,0.00270922135764222,3,24.3,1,1,438.982333458932,0,438.982333458932,1,1,"FV2 vs RVK",43.8982333458932,1.06920768378141,-1.5704522682423,6.9136719429542
100,"37",2,0,0.00734386925281243,0.00245497900575742,4,29,1,1,272.336003154478,0,272.336003154478,1,1,"FV2 vs RVK",27.2336003154478,-0.765163898793391,-0.945035372731838,7.77530772762891
110,"37",3,0,0.00734386925281243,0.00245497900575742,4,29,1,1,408.504004731717,0,408.504004731717,1,1,"FV2 vs RVK",40.8504004731717,-0.241057732343447,-0.945035372731838,8.20830820928754
115,"37",2,0,0.00734386925281243,0.00245497900575742,4,29,1,1,272.336003154478,0,272.336003154478,1,1,"FV2 vs RVK",27.2336003154478,0.0209953508815257,-0.945035372731838,6.27909296830953
120,"37",1,1,0.00734386925281243,0.00245497900575742,4,29,1,1,136.168001577239,407.335458940708,543.503460517947,0.250537506141127,1,"FV2 vs RVK",54.3503460517947,0.283048434106498,-0.945035372731838,-4.0991590923525
125,"37",2,1,0.00734386925281243,0.00245497900575742,4,29,1,1,272.336003154478,407.335458940708,679.671462095186,0.400687712141044,1,"FV2 vs RVK",67.9671462095186,0.54510151733147,-0.945035372731838,-2.50896472921156
135,"37",1,0,0.00734386925281243,0.00245497900575742,4,29,1,1,136.168001577239,0,136.168001577239,1,1,"FV2 vs RVK",13.6168001577239,1.06920768378141,-0.945035372731838,3.85055010266912
95,"33",1,5,0.00975184343942895,0.00239732263697372,4,32,1,1,102.544714362084,2085.66002876934,2188.20474313142,0.0468624861014319,1,"FV2 vs RVK",218.820474313142,-1.02721698201836,-0.545833099001757,-8.76752249211753
100,"33",0,2,0.00975184343942895,0.00239732263697372,4,32,1,1,0,834.264011507735,834.264011507735,0,1,"FV2 vs RVK",83.4264011507735,-0.765163898793391,-0.545833099001757,-8.16797398665194
105,"33",5,1,0.00975184343942895,0.00239732263697372,4,32,1,1,512.723571810418,417.132005753867,929.855577564285,0.551401297342835,1,"FV2 vs RVK",92.9855577564285,-0.503110815568419,-0.545833099001757,3.22804595880839
110,"33",0,2,0.00975184343942895,0.00239732263697372,4,32,1,1,0,834.264011507735,834.264011507735,0,1,"FV2 vs RVK",83.4264011507735,-0.241057732343447,-0.545833099001757,-9.81132252003374
115,"33",3,1,0.00975184343942895,0.00239732263697372,4,32,1,1,307.634143086251,417.132005753867,724.766148840118,0.424459866922005,1,"FV2 vs RVK",72.4766148840118,0.0209953508815257,-0.545833099001757,-1.03164268443391
120,"33",6,3,0.00975184343942895,0.00239732263697372,4,32,1,1,615.268286172501,1251.3960172616,1866.6643034341,0.329608427739574,1,"FV2 vs RVK",186.66643034341,0.283048434106498,-0.545833099001757,-5.33467775346837
125,"33",6,1,0.00975184343942895,0.00239732263697372,4,32,1,1,615.268286172501,417.132005753867,1032.40029192637,0.5959590393223,1,"FV2 vs RVK",103.240029192637,0.54510151733147,-0.545833099001757,0.892220590150194
130,"33",12,2,0.00975184343942895,0.00239732263697372,4,32,1,1,1230.536572345,834.264011507735,2064.80058385274,0.5959590393223,1,"FV2 vs RVK",206.480058385274,0.807154600556442,-0.545833099001757,0.709255495121535
135,"33",3,0,0.00975184343942895,0.00239732263697372,4,32,1,1,307.634143086251,0,307.634143086251,1,1,"FV2 vs RVK",30.7634143086251,1.06920768378141,-0.545833099001757,5.78765338725931
140,"33",0,1,0.00975184343942895,0.00239732263697372,4,32,1,1,0,417.132005753867,417.132005753867,0,1,"FV2 vs RVK",41.7132005753867,1.33126076700639,-0.545833099001757,-8.4790709034346
90,"34",0,1,0.010061392118039,0.00240467064404083,4,31.7,1,1,0,415.857365946627,415.857365946627,0,1,"FV2 vs RVK",41.5857365946627,-1.28927006524334,-0.585753326374765,-4.53889209134137
95,"34",3,3,0.010061392118039,0.00240467064404083,4,31.7,1,1,298.169474442936,1247.57209783988,1545.74157228282,0.192897363821681,1,"FV2 vs RVK",154.574157228282,-1.02721698201836,-0.585753326374765,-2.31911542929223
100,"34",2,1,0.010061392118039,0.00240467064404083,4,31.7,1,1,198.779649628624,415.857365946627,614.637015575251,0.323409824972195,1,"FV2 vs RVK",61.4637015575251,-0.765163898793391,-0.585753326374765,-0.103044603444043
105,"34",1,3,0.010061392118039,0.00240467064404083,4,31.7,1,1,99.3898248143121,1247.57209783988,1346.96192265419,0.0737881473430698,1,"FV2 vs RVK",134.696192265419,-0.503110815568419,-0.585753326374765,-8.34212700581016
115,"34",2,0,0.010061392118039,0.00240467064404083,4,31.7,1,1,198.779649628624,0,198.779649628624,1,1,"FV2 vs RVK",19.8779649628624,0.0209953508815257,-0.585753326374765,5.36451351746669
120,"34",11,5,0.010061392118039,0.00240467064404083,4,31.7,1,1,1093.28807295743,2079.28682973313,3172.57490269057,0.344605913647696,1,"FV2 vs RVK",317.257490269057,0.283048434106498,-0.585753326374765,-6.40665237470535
125,"34",2,3,0.010061392118039,0.00240467064404083,4,31.7,1,1,198.779649628624,1247.57209783988,1446.3517474685,0.13743520549309,1,"FV2 vs RVK",144.63517474685,0.54510151733147,-0.585753326374765,-10.4118917132157
130,"34",4,2,0.010061392118039,0.00240467064404083,4,31.7,1,1,397.559299257248,831.714731893254,1229.2740311505,0.323409824972195,1,"FV2 vs RVK",122.92740311505,0.807154600556442,-0.585753326374765,-5.54399710937856
135,"34",3,2,0.010061392118039,0.00240467064404083,4,31.7,1,1,298.169474442936,831.714731893254,1129.88420633619,0.263893833342262,1,"FV2 vs RVK",112.988420633619,1.06920768378141,-0.585753326374765,-6.81385502135138
140,"34",2,0,0.010061392118039,0.00240467064404083,4,31.7,1,1,198.779649628624,0,198.779649628624,1,1,"FV2 vs RVK",19.8779649628624,1.33126076700639,-0.585753326374765,4.67138468876205
90,"11",0,1,0.0107876517848961,0.00242888533038404,4,33.15,1,1,0,411.71149065398,411.71149065398,0,1,"FV2 vs RVK",41.171149065398,-1.28927006524334,-0.39280556073856,-4.51621025626276
95,"11",1,4,0.0107876517848961,0.00242888533038404,4,33.15,1,1,92.6985798151282,1646.84596261592,1739.54454243105,0.0532889946500479,1,"FV2 vs RVK",173.954454243105,-1.02721698201836,-0.39280556073856,-7.53101839215409
100,"11",3,2,0.0107876517848961,0.00242888533038404,4,33.15,1,1,278.095739445384,823.422981307961,1101.51872075335,0.252465740441697,1,"FV2 vs RVK",110.151872075335,-0.765163898793391,-0.39280556073856,-1.76212855652748
105,"11",6,0,0.0107876517848961,0.00242888533038404,4,33.15,1,1,556.191478890769,0,556.191478890769,1,1,"FV2 vs RVK",55.6191478890769,-0.503110815568419,-0.39280556073856,10.294041182782
110,"11",1,2,0.0107876517848961,0.00242888533038404,4,33.15,1,1,92.6985798151282,823.422981307961,916.121561123089,0.10118589469883,1,"FV2 vs RVK",91.6121561123089,-0.241057732343447,-0.39280556073856,-7.08951518461467
115,"11",4,0,0.0107876517848961,0.00242888533038404,4,33.15,1,1,370.794319260513,0,370.794319260513,1,1,"FV2 vs RVK",37.0794319260513,0.0209953508815257,-0.39280556073856,7.32674235001411
120,"11",9,1,0.0107876517848961,0.00242888533038404,4,33.15,1,1,834.287218336154,411.71149065398,1245.99870899013,0.669573100129721,1,"FV2 vs RVK",124.599870899013,0.283048434106498,-0.39280556073856,3.3088668056555
125,"11",10,1,0.0107876517848961,0.00242888533038404,4,33.15,1,1,926.985798151282,411.71149065398,1338.69728880526,0.692453630782044,1,"FV2 vs RVK",133.869728880526,0.54510151733147,-0.39280556073856,3.31422403198639
130,"11",13,1,0.0107876517848961,0.00242888533038404,4,33.15,1,1,1205.08153759667,411.71149065398,1616.79302825065,0.74535300223341,1,"FV2 vs RVK",161.679302825065,0.807154600556442,-0.39280556073856,4.59761714701866
135,"11",4,0,0.0107876517848961,0.00242888533038404,4,33.15,1,1,370.794319260513,0,370.794319260513,1,1,"FV2 vs RVK",37.0794319260513,1.06920768378141,-0.39280556073856,6.35406689644504
140,"11",3,2,0.0107876517848961,0.00242888533038404,4,33.15,1,1,278.095739445384,823.422981307961,1101.51872075335,0.252465740441697,1,"FV2 vs RVK",110.151872075335,1.33126076700639,-0.39280556073856,-6.92619008768614
145,"11",1,0,0.0107876517848961,0.00242888533038404,4,33.15,1,1,92.6985798151282,0,92.6985798151282,1,1,"FV2 vs RVK",9.26985798151282,1.59331385023136,-0.39280556073856,3.26337526076582
150,"11",1,0,0.0107876517848961,0.00242888533038404,4,33.15,1,1,92.6985798151282,0,92.6985798151282,1,1,"FV2 vs RVK",9.26985798151282,1.85536693345633,-0.39280556073856,3.40287548327879
105,"13",1,0,0.0101875718177316,0.00257538108886907,4,32,1,1,98.1588172227148,0,98.1588172227148,1,1,"FV2 vs RVK",9.81588172227148,-0.503110815568419,-0.545833099001757,4.32452482188669
110,"13",1,4,0.0101875718177316,0.00257538108886907,4,32,1,1,98.1588172227148,1553.16819607328,1651.32701329599,0.0594423856888244,1,"FV2 vs RVK",165.132701329599,-0.241057732343447,-0.545833099001757,-10.9977775301415
115,"13",3,1,0.0101875718177316,0.00257538108886907,4,32,1,1,294.476451668145,388.292049018319,682.768500686464,0.431297652677407,1,"FV2 vs RVK",68.2768500686464,0.0209953508815257,-0.545833099001757,-0.887618113516695
120,"13",8,1,0.0101875718177316,0.00257538108886907,4,32,1,1,785.270537781719,388.292049018319,1173.56258680004,0.669133923162055,1,"FV2 vs RVK",117.356258680004,0.283048434106498,-0.545833099001757,3.20140909593356
125,"13",3,3,0.0101875718177316,0.00257538108886907,4,32,1,1,294.476451668145,1164.87614705496,1459.3525987231,0.201785676693764,1,"FV2 vs RVK",145.93525987231,0.54510151733147,-0.545833099001757,-8.68814571891681
130,"13",7,3,0.0101875718177316,0.00257538108886907,4,32,1,1,687.111720559004,1164.87614705496,1851.98786761396,0.371013078743467,1,"FV2 vs RVK",185.198786761396,0.807154600556442,-0.545833099001757,-5.48450442542849
135,"13",3,2,0.0101875718177316,0.00257538108886907,4,32,1,1,294.476451668145,776.584098036638,1071.06054970478,0.27493912622336,1,"FV2 vs RVK",107.106054970478,1.06920768378141,-0.545833099001757,-6.39418682277475
140,"13",5,0,0.0101875718177316,0.00257538108886907,4,32,1,1,490.794086113574,0,490.794086113574,1,1,"FV2 vs RVK",49.0794086113574,1.33126076700639,-0.545833099001757,7.34022433225156
145,"13",2,0,0.0101875718177316,0.00257538108886907,4,32,1,1,196.31763444543,0,196.31763444543,1,1,"FV2 vs RVK",19.631763444543,1.59331385023136,-0.545833099001757,4.74908707775959
150,"13",1,0,0.0101875718177316,0.00257538108886907,4,32,1,1,98.1588172227148,0,98.1588172227148,1,1,"FV2 vs RVK",9.81588172227148,1.85536693345633,-0.545833099001757,3.5016616181412
90,"22",0,1,0.00968296820628314,0.00247953972705016,4,26.95,1,1,0,403.300656606003,403.300656606003,0,1,"FV2 vs RVK",40.3300656606003,-1.28927006524334,-1.21782359311406,-4.46984149799512
95,"22",0,2,0.00968296820628314,0.00247953972705016,4,26.95,1,1,0,806.601313212007,806.601313212007,0,1,"FV2 vs RVK",80.6601313212007,-1.02721698201836,-1.21782359311406,-7.17291067253844
100,"22",1,4,0.00968296820628314,0.00247953972705016,4,26.95,1,1,103.27411788372,1613.20262642401,1716.47674430773,0.0601663367862122,1,"FV2 vs RVK",171.647674430773,-0.765163898793391,-1.21782359311406,-8.59412370927975
105,"22",3,1,0.00968296820628314,0.00247953972705016,4,26.95,1,1,309.822353651161,403.300656606003,713.123010257164,0.434458500419771,1,"FV2 vs RVK",71.3123010257164,-0.503110815568419,-1.21782359311406,0.839527201231103
110,"22",1,1,0.00968296820628314,0.00247953972705016,4,26.95,1,1,103.27411788372,403.300656606003,506.574774489724,0.20386747047906,1,"FV2 vs RVK",50.6574774489724,-0.241057732343447,-1.21782359311406,-3.511666237646
115,"22",2,7,0.00968296820628314,0.00247953972705016,4,26.95,1,1,206.54823576744,2823.10459624202,3029.65283200946,0.0681755459190497,1,"FV2 vs RVK",302.965283200946,0.0209953508815257,-1.21782359311406,-15.9256908091908
120,"22",3,5,0.00968296820628314,0.00247953972705016,4,26.95,1,1,309.822353651161,2016.50328303002,2326.32563668118,0.133180990986784,1,"FV2 vs RVK",232.632563668118,0.283048434106498,-1.21782359311406,-12.504371263895
125,"22",5,3,0.00968296820628314,0.00247953972705016,4,26.95,1,1,516.370589418601,1209.90196981801,1726.27255923661,0.299124600374201,1,"FV2 vs RVK",172.627255923661,0.54510151733147,-1.21782359311406,-6.72180222279317
130,"22",9,3,0.00968296820628314,0.00247953972705016,4,26.95,1,1,929.467060953482,1209.90196981801,2139.36903077149,0.434458500419771,1,"FV2 vs RVK",213.936903077149,0.807154600556442,-1.21782359311406,-4.02564838861437
135,"22",6,2,0.00968296820628314,0.00247953972705016,4,26.95,1,1,619.644707302321,806.601313212007,1426.24602051433,0.434458500419771,1,"FV2 vs RVK",142.624602051433,1.06920768378141,-1.21782359311406,-3.49578902605136
140,"22",3,1,0.00968296820628314,0.00247953972705016,4,26.95,1,1,309.822353651161,403.300656606003,713.123010257164,0.434458500419771,1,"FV2 vs RVK",71.3123010257164,1.33126076700639,-1.21782359311406,-2.42729773193236
95,"T7",2,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,210.388954276873,0,210.388954276873,1,1,"FV2 vs RVK",21.0388954276873,-1.02721698201836,-0.858541546756987,7.39033317645935
105,"T7",3,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,315.58343141531,0,315.58343141531,1,1,"FV2 vs RVK",31.558343141531,-0.503110815568419,-0.858541546756987,7.75408991868716
110,"T7",6,1,0.00950620248517413,0.002521265708326,4,29.65,1,1,631.16686283062,396.626185291653,1027.79304812227,0.614099174910485,1,"FV2 vs RVK",102.779304812227,-0.241057732343447,-0.858541546756987,3.57537019071655
115,"T7",9,2,0.00950620248517413,0.002521265708326,4,29.65,1,1,946.75029424593,793.252370583306,1740.00266482924,0.544108531200925,1,"FV2 vs RVK",174.000266482924,0.0209953508815257,-0.858541546756987,1.56340294131481
120,"T7",13,1,0.00950620248517413,0.002521265708326,4,29.65,1,1,1367.52820279968,396.626185291653,1764.15438809133,0.775174900808557,1,"FV2 vs RVK",176.415438809133,0.283048434106498,-0.858541546756987,6.91735544477286
125,"T7",10,2,0.00950620248517413,0.002521265708326,4,29.65,1,1,1051.94477138437,793.252370583306,1845.19714196767,0.570098851476975,1,"FV2 vs RVK",184.519714196767,0.54510151733147,-0.858541546756987,0.482541766477052
130,"T7",12,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,1262.33372566124,0,1262.33372566124,1,1,"FV2 vs RVK",126.233372566124,0.807154600556442,-0.858541546756987,11.8831763231572
135,"T7",8,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,841.555817107494,0,841.555817107494,1,1,"FV2 vs RVK",84.1555817107494,1.06920768378141,-0.858541546756987,9.57252942543071
140,"T7",5,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,525.972385692183,0,525.972385692183,1,1,"FV2 vs RVK",52.5972385692183,1.33126076700639,-0.858541546756987,7.59873229305629
145,"T7",2,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,210.388954276873,0,210.388954276873,1,1,"FV2 vs RVK",21.0388954276873,1.59331385023136,-0.858541546756987,4.91634038782008
150,"T7",1,0,0.00950620248517413,0.002521265708326,4,29.65,1,1,105.194477138437,0,105.194477138437,1,1,"FV2 vs RVK",10.5194477138437,1.85536693345633,-0.858541546756987,3.62498310851535
95,"T8",1,2,0.00956961821472153,0.00277183229688616,4,28.25,1,1,104.49737675654,721.544374184099,826.041750940639,0.126503747101821,1,"FV2 vs RVK",82.6041750940639,-1.02721698201836,-1.04483594116436,-3.22883388210264
100,"T8",3,0,0.00956961821472153,0.00277183229688616,4,28.25,1,1,313.492130269619,0,313.492130269619,1,1,"FV2 vs RVK",31.3492130269619,-0.765163898793391,-1.04483594116436,8.34215736725863
105,"T8",4,0,0.00956961821472153,0.00277183229688616,4,28.25,1,1,417.989507026158,0,417.989507026158,1,1,"FV2 vs RVK",41.7989507026158,-0.503110815568419,-1.04483594116436,8.92393556255549
110,"T8",3,3,0.00956961821472153,0.00277183229688616,4,28.25,1,1,313.492130269619,1082.31656127615,1395.80869154577,0.224595341874857,1,"FV2 vs RVK",139.580869154577,-0.241057732343447,-1.04483594116436,-5.28112152003001
115,"T8",12,0,0.00956961821472153,0.00277183229688616,4,28.25,1,1,1253.96852107848,0,1253.96852107848,1,1,"FV2 vs RVK",125.396852107848,0.0209953508815257,-1.04483594116436,13.4737256711147
120,"T8",17,2,0.00956961821472153,0.00277183229688616,4,28.25,1,1,1776.45540486117,721.544374184099,2497.99977904527,0.711151145713924,1,"FV2 vs RVK",249.799977904527,0.283048434106498,-1.04483594116436,6.05641779434285
125,"T8",22,0,0.00956961821472153,0.00277183229688616,4,28.25,1,1,2298.94228864387,0,2298.94228864387,1,1,"FV2 vs RVK",229.894228864387,0.54510151733147,-1.04483594116436,16.517485483145
130,"T8",25,1,0.00956961821472153,0.00277183229688616,4,28.25,1,1,2612.43441891349,360.77218709205,2973.20660600554,0.878658890921562,1,"FV2 vs RVK",297.320660600554,0.807154600556442,-1.04483594116436,11.5598356006195
135,"T8",11,1,0.00956961821472153,0.00277183229688616,4,28.25,1,1,1149.47114432194,360.77218709205,1510.24333141399,0.761116517062008,1,"FV2 vs RVK",151.024333141399,1.06920768378141,-1.04483594116436,4.66063381080362
140,"T8",11,5,0.00956961821472153,0.00277183229688616,4,28.25,1,1,1149.47114432194,1803.86093546025,2953.33207978218,0.389211613618037,1,"FV2 vs RVK",295.333207978218,1.33126076700639,-1.04483594116436,-6.50335937184119
145,"T8",4,0,0.00956961821472153,0.00277183229688616,4,28.25,1,1,417.989507026158,0,417.989507026158,1,1,"FV2 vs RVK",41.7989507026158,1.59331385023136,-1.04483594116436,6.92967978051563
